image_id,degradation_type,field,ground_truth,prediction,exact_match,edit_distance_score
id_card_0020_combined,combined,expiry_date,2027-08-17,2027-08-17,1,1.0
id_card_0020_glare,glare,name,GEORGE SHELTON,GEORGE SHELTON,1,1.0
id_card_0020_glare,glare,dob,1959-06-05,1959-06-05,1,1.0
id_card_0020_glare,glare,id_number,DL-AD66587NA,DL-AD66587NA,1,1.0
id_card_0020_glare,glare,address,"096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155","096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155",1,1.0
id_card_0020_glare,glare,issue_date,2022-08-18,2022-08-18,1,1.0
id_card_0020_glare,glare,expiry_date,2027-08-17,2027-08-17,1,1.0
id_card_0020_jpeg,jpeg,name,GEORGE SHELTON,GEORGE SHELTON,1,1.0
id_card_0020_jpeg,jpeg,dob,1959-06-05,1959-06-05,1,1.0
id_card_0020_jpeg,jpeg,id_number,DL-AD66587NA,DL-AD66587NA,1,1.0
id_card_0020_jpeg,jpeg,address,"096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155","096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155",1,1.0
id_card_0020_jpeg,jpeg,issue_date,2022-08-18,2022-08-18,1,1.0
id_card_0020_jpeg,jpeg,expiry_date,2027-08-17,2027-08-17,1,1.0
id_card_0020_rotation,rotation,name,GEORGE SHELTON,GEORGE SHELTON,1,1.0
id_card_0020_rotation,rotation,dob,1959-06-05,1959-06-05,1,1.0
id_card_0020_rotation,rotation,id_number,DL-AD66587NA,DL-AD66587NA,1,1.0
id_card_0020_rotation,rotation,address,"096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155","096 SMITH KNOLL SUITE 668, SOUTH JEFFREY, NE 64155",1,1.0
id_card_0020_rotation,rotation,issue_date,2022-08-18,2027-08-17,0,0.8
id_card_0020_rotation,rotation,expiry_date,2027-08-17,2027-08-17,1,1.0
id_card_0021_blur,blur,name,JENNIFER CONLEY,JENNIFER CONLEY,1,1.0
id_card_0021_blur,blur,dob,1974-01-05,1974-01-05,1,1.0
id_card_0021_blur,blur,id_number,DL-ZL72980KQ,DL-ZL72980KQ,1,1.0
id_card_0021_blur,blur,address,"62720 GRAY FOREST, MURPHYFURT, KY 99068","62720 GRAY FORESI, MURPHYFURT, KY 99068",0,0.9744
id_card_0021_blur,blur,issue_date,2022-05-21,2022-05-21,1,1.0
id_card_0021_blur,blur,expiry_date,2028-05-19,2028-05-19,1,1.0
id_card_0021_combined,combined,name,JENNIFER CONLEY,JENNIFER CONLEY,1,1.0
id_card_0021_combined,combined,dob,1974-01-05,1974-01-05,1,1.0
id_card_0021_combined,combined,id_number,DL-ZL72980KQ,DL-ZL72980KQ,1,1.0
id_card_0021_combined,combined,address,"62720 GRAY FOREST, MURPHYFURT, KY 99068","62720 GRAY FOREST, MURPHYFURT, KY 99068",1,1.0
id_card_0021_combined,combined,issue_date,2022-05-21,2022-05-21,1,1.0
id_card_0021_combined,combined,expiry_date,2028-05-19,2028-05-19,1,1.0
id_card_0021_glare,glare,name,JENNIFER CONLEY,JENNIFER CONLEY,1,1.0
id_card_0021_glare,glare,dob,1974-01-05,1974-01-05,1,1.0
id_card_0021_glare,glare,id_number,DL-ZL72980KQ,DL-ZL72980KQ,1,1.0
id_card_0021_glare,glare,address,"62720 GRAY FOREST, MURPHYFURT, KY 99068","62720 GRAY FOREST, MURPHYFURT, KY 99068",1,1.0
id_card_0021_glare,glare,issue_date,2022-05-21,2022-05-21,1,1.0
id_card_0021_glare,glare,expiry_date,2028-05-19,2028-05-19,1,1.0
id_card_0021_jpeg,jpeg,name,JENNIFER CONLEY,JENNIFER CONLEY,1,1.0
id_card_0021_jpeg,jpeg,dob,1974-01-05,1974-01-05,1,1.0
id_card_0021_jpeg,jpeg,id_number,DL-ZL72980KQ,DL-ZL72980KQ,1,1.0
id_card_0021_jpeg,jpeg,address,"62720 GRAY FOREST, MURPHYFURT, KY 99068","62720 GRAY FOREST, MURPHYFURT, KY 99068",1,1.0
id_card_0021_jpeg,jpeg,issue_date,2022-05-21,2022-05-21,1,1.0
id_card_0021_jpeg,jpeg,expiry_date,2028-05-19,2028-05-19,1,1.0
id_card_0021_rotation,rotation,name,JENNIFER CONLEY,JENNIFER CONLEY,1,1.0
id_card_0021_rotation,rotation,dob,1974-01-05,1974-01-05,1,1.0
id_card_0021_rotation,rotation,id_number,DL-ZL72980KQ,DL-ZL72980KQ,1,1.0
id_card_0021_rotation,rotation,address,"62720 GRAY FOREST, MURPHYFURT, KY 99068","62720 GRAY FOREST, MURPHYFURT, KY 99068",1,1.0
id_card_0021_rotation,rotation,issue_date,2022-05-21,2028-05-19,0,0.7
id_card_0021_rotation,rotation,expiry_date,2028-05-19,2028-05-19,1,1.0
id_card_0022_blur,blur,name,LAWRENCE ADKINS,LAWRENCE ADKINS,1,1.0
id_card_0022_blur,blur,dob,1977-11-03,1977-11-03,1,1.0
id_card_0022_blur,blur,id_number,DL-WB05310PM,DL-WB05310PM,1,1.0
id_card_0022_blur,blur,address,"232 CALDWELL PORT, SOUTH HOLLY, WI 48852","232 CALDWELL PORT, SOUTH HOLLY, WI 48852",1,1.0
id_card_0022_blur,blur,issue_date,2025-04-22,2025-04-22,1,1.0
id_card_0022_blur,blur,expiry_date,2033-04-20,2033-04-20,1,1.0
id_card_0022_combined,combined,name,LAWRENCE ADKINS,LAWRENCE ADKINS,1,1.0
id_card_0022_combined,combined,dob,1977-11-03,1977-11-03,1,1.0
id_card_0022_combined,combined,id_number,DL-WB05310PM,DL-WB05310PM,1,1.0
id_card_0022_combined,combined,address,"232 CALDWELL PORT, SOUTH HOLLY, WI 48852","232 CALDWELL PORT, SOUTH HOLLY, WI 48852",1,1.0
id_card_0022_combined,combined,issue_date,2025-04-22,2025-04-22,1,1.0
id_card_0022_combined,combined,expiry_date,2033-04-20,2033-04-20,1,1.0
id_card_0022_glare,glare,name,LAWRENCE ADKINS,LAWRENCE ADKINS,1,1.0
id_card_0022_glare,glare,dob,1977-11-03,1977-11-03,1,1.0
id_card_0022_glare,glare,id_number,DL-WB05310PM,DL-WB05310PM,1,1.0
id_card_0022_glare,glare,address,"232 CALDWELL PORT, SOUTH HOLLY, WI 48852","232 CALDWELL PORT, SOUTH HOLLY, WI 48852",1,1.0
id_card_0022_glare,glare,issue_date,2025-04-22,2025-04-22,1,1.0
id_card_0022_glare,glare,expiry_date,2033-04-20,2033-04-20,1,1.0
id_card_0022_jpeg,jpeg,name,LAWRENCE ADKINS,LAWRENCE ADKINS,1,1.0
id_card_0022_jpeg,jpeg,dob,1977-11-03,1977-11-03,1,1.0
id_card_0022_jpeg,jpeg,id_number,DL-WB05310PM,DL-W805310PM,0,0.9167
id_card_0022_jpeg,jpeg,address,"232 CALDWELL PORT, SOUTH HOLLY, WI 48852","232 CALDWELL PORT, SOUTH HOLLY, WI 48852",1,1.0
id_card_0022_jpeg,jpeg,issue_date,2025-04-22,2025-04-22,1,1.0
id_card_0022_jpeg,jpeg,expiry_date,2033-04-20,2033-04-20,1,1.0
id_card_0022_rotation,rotation,name,LAWRENCE ADKINS,LAWRENCE ADKINS,1,1.0
id_card_0022_rotation,rotation,dob,1977-11-03,1977-11-03,1,1.0
id_card_0022_rotation,rotation,id_number,DL-WB05310PM,DL-WB05310PM,1,1.0
id_card_0022_rotation,rotation,address,"232 CALDWELL PORT, SOUTH HOLLY, WI 48852","232 CALDWELL PORT, SOUTH HOLLY, WI 48852",1,1.0
id_card_0022_rotation,rotation,issue_date,2025-04-22,2033-04-20,0,0.7
id_card_0022_rotation,rotation,expiry_date,2033-04-20,2033-04-20,1,1.0
id_card_0023_blur,blur,name,ALEXANDRIA FISHER,ALEXANDRIA FISHER,1,1.0
id_card_0023_blur,blur,dob,1957-03-16,1957-03-16,1,1.0
id_card_0023_blur,blur,id_number,DL-KR41904YZ,DL-KR41904YZ,1,1.0
id_card_0023_blur,blur,address,"93149 LAURA PORT, WEST AMANDASTAD, CA 66818","93149 LAURA PORT, WESI AMANDASIAD, CA 66818",0,0.9535
id_card_0023_blur,blur,issue_date,2025-08-28,2025-08-28,1,1.0
id_card_0023_blur,blur,expiry_date,2030-08-27,2030-08-27,1,1.0
id_card_0023_combined,combined,name,ALEXANDRIA FISHER,ALEXANDRIA FISHER,1,1.0
id_card_0023_combined,combined,dob,1957-03-16,1957-03-16,1,1.0
id_card_0023_combined,combined,id_number,DL-KR41904YZ,DL-KR41904YZ,1,1.0
id_card_0023_combined,combined,address,"93149 LAURA PORT, WEST AMANDASTAD, CA 66818","93149 LAURA PORT, WEST AMANDASTAD, CA 66818",1,1.0
id_card_0023_combined,combined,issue_date,2025-08-28,2025-08-28,1,1.0
id_card_0023_combined,combined,expiry_date,2030-08-27,2030-08-27,1,1.0
id_card_0023_glare,glare,name,ALEXANDRIA FISHER,ALEXANDRIA FISHER,1,1.0
id_card_0023_glare,glare,dob,1957-03-16,1957-03-16,1,1.0
id_card_0023_glare,glare,id_number,DL-KR41904YZ,DL-KR41904YZ,1,1.0
id_card_0023_glare,glare,address,"93149 LAURA PORT, WEST AMANDASTAD, CA 66818","93149 LAURA PORT, WEST AMANDASTAD, CA 66818",1,1.0
id_card_0023_glare,glare,issue_date,2025-08-28,2025-08-28,1,1.0
id_card_0023_glare,glare,expiry_date,2030-08-27,2030-08-27,1,1.0
id_card_0023_jpeg,jpeg,name,ALEXANDRIA FISHER,ALEXANDRIA FISHER,1,1.0
id_card_0023_jpeg,jpeg,dob,1957-03-16,1957-03-16,1,1.0
id_card_0023_jpeg,jpeg,id_number,DL-KR41904YZ,DL-KR41904YZ,1,1.0
id_card_0023_jpeg,jpeg,address,"93149 LAURA PORT, WEST AMANDASTAD, CA 66818","93149 LAURA PORT, WEST AMANDASTAD, CA 66818",1,1.0
id_card_0023_jpeg,jpeg,issue_date,2025-08-28,2025-08-28,1,1.0
id_card_0023_jpeg,jpeg,expiry_date,2030-08-27,2030-08-27,1,1.0
id_card_0023_rotation,rotation,name,ALEXANDRIA FISHER,ALEXANDRIA FISHER,1,1.0
id_card_0023_rotation,rotation,dob,1957-03-16,1957-03-16,1,1.0
id_card_0023_rotation,rotation,id_number,DL-KR41904YZ,DL-KR41904YZ,1,1.0
id_card_0023_rotation,rotation,address,"93149 LAURA PORT, WEST AMANDASTAD, CA 66818","93149 LAURA PORT, WEST AMANDASTAD, CA 66818",1,1.0
id_card_0023_rotation,rotation,issue_date,2025-08-28,2030-08-27,0,0.7
id_card_0023_rotation,rotation,expiry_date,2030-08-27,2030-08-27,1,1.0
id_card_0024_blur,blur,name,DANIEL SALINAS,DANIEL SALINAS,1,1.0
id_card_0024_blur,blur,dob,1978-12-29,1978-12-29,1,1.0
id_card_0024_blur,blur,id_number,DL-UH57262PR,DL-UH57262PR,1,1.0
id_card_0024_blur,blur,address,"6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101","6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101",1,1.0
id_card_0024_blur,blur,issue_date,2023-09-24,2023-09-24,1,1.0
id_card_0024_blur,blur,expiry_date,2027-09-23,2027-09-23,1,1.0
id_card_0024_combined,combined,name,DANIEL SALINAS,DANIEL SALINAS,1,1.0
id_card_0024_combined,combined,dob,1978-12-29,1978-12-29,1,1.0
id_card_0024_combined,combined,id_number,DL-UH57262PR,DL-UH57262PR,1,1.0
id_card_0024_combined,combined,address,"6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101","6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101",1,1.0
id_card_0024_combined,combined,issue_date,2023-09-24,2023-09-24,1,1.0
id_card_0024_combined,combined,expiry_date,2027-09-23,2027-09-23,1,1.0
id_card_0024_glare,glare,name,DANIEL SALINAS,DANIEL SALINAS,1,1.0
id_card_0024_glare,glare,dob,1978-12-29,1978-12-29,1,1.0
id_card_0024_glare,glare,id_number,DL-UH57262PR,DL-UH57262PR,1,1.0
id_card_0024_glare,glare,address,"6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101","6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101",1,1.0
id_card_0024_glare,glare,issue_date,2023-09-24,2023-09-24,1,1.0
id_card_0024_glare,glare,expiry_date,2027-09-23,2027-09-23,1,1.0
id_card_0024_jpeg,jpeg,name,DANIEL SALINAS,DANIEL SALINAS,1,1.0
id_card_0024_jpeg,jpeg,dob,1978-12-29,1978-12-29,1,1.0
id_card_0024_jpeg,jpeg,id_number,DL-UH57262PR,DL-UH57262PR,1,1.0
id_card_0024_jpeg,jpeg,address,"6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101","6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101",1,1.0
id_card_0024_jpeg,jpeg,issue_date,2023-09-24,2023-09-24,1,1.0
id_card_0024_jpeg,jpeg,expiry_date,2027-09-23,2027-09-23,1,1.0
id_card_0024_rotation,rotation,name,DANIEL SALINAS,DANIEL SALINAS,1,1.0
id_card_0024_rotation,rotation,dob,1978-12-29,1978-12-29,1,1.0
id_card_0024_rotation,rotation,id_number,DL-UH57262PR,DL-UH57262PR,1,1.0
id_card_0024_rotation,rotation,address,"6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101","6945 MARIAH CORNERS SUITE 737, ROGERSFORT, PR 43101",1,1.0
id_card_0024_rotation,rotation,issue_date,2023-09-24,2027-09-23,0,0.8
id_card_0024_rotation,rotation,expiry_date,2027-09-23,2027-09-23,1,1.0
id_card_0025_blur,blur,name,JESSICA REESE,JESSICA REESE,1,1.0
id_card_0025_blur,blur,dob,1970-04-21,1970-04-21,1,1.0
id_card_0025_blur,blur,id_number,DL-FP48083UA,DL-FP48083UA,1,1.0
id_card_0025_blur,blur,address,"377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045","377 MCGUIRE COURSE SUITE 363, ELIZABETHSIAD, NJ 73045",0,0.9811
id_card_0025_blur,blur,issue_date,2025-12-18,2025-12-18,1,1.0
id_card_0025_blur,blur,expiry_date,2033-12-16,2033-12-16,1,1.0
id_card_0025_combined,combined,name,JESSICA REESE,JESSICA REESE,1,1.0
id_card_0025_combined,combined,dob,1970-04-21,1970-04-21,1,1.0
id_card_0025_combined,combined,id_number,DL-FP48083UA,DL-FP48083UA,1,1.0
id_card_0025_combined,combined,address,"377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045","377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045",1,1.0
id_card_0025_combined,combined,issue_date,2025-12-18,2025-12-18,1,1.0
id_card_0025_combined,combined,expiry_date,2033-12-16,2033-12-16,1,1.0
id_card_0025_glare,glare,name,JESSICA REESE,JESSICA REESE,1,1.0
id_card_0025_glare,glare,dob,1970-04-21,1970-04-21,1,1.0
id_card_0025_glare,glare,id_number,DL-FP48083UA,DL-FP48083UA,1,1.0
id_card_0025_glare,glare,address,"377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045","377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045",1,1.0
id_card_0025_glare,glare,issue_date,2025-12-18,2025-12-18,1,1.0
id_card_0025_glare,glare,expiry_date,2033-12-16,2033-12-16,1,1.0
id_card_0025_jpeg,jpeg,name,JESSICA REESE,JESSICA REESE,1,1.0
id_card_0025_jpeg,jpeg,dob,1970-04-21,1970-04-21,1,1.0
id_card_0025_jpeg,jpeg,id_number,DL-FP48083UA,DL-FP48083UA,1,1.0
id_card_0025_jpeg,jpeg,address,"377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045","377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045",1,1.0
id_card_0025_jpeg,jpeg,issue_date,2025-12-18,2025-12-18,1,1.0
id_card_0025_jpeg,jpeg,expiry_date,2033-12-16,2033-12-16,1,1.0
id_card_0025_rotation,rotation,name,JESSICA REESE,JESSICA REESE,1,1.0
id_card_0025_rotation,rotation,dob,1970-04-21,1970-04-21,1,1.0
id_card_0025_rotation,rotation,id_number,DL-FP48083UA,DL-FP48083UA,1,1.0
id_card_0025_rotation,rotation,address,"377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045","377 MCGUIRE COURSE SUITE 363, ELIZABETHSTAD, NJ 73045",1,1.0
id_card_0025_rotation,rotation,issue_date,2025-12-18,2033-12-16,0,0.7
id_card_0025_rotation,rotation,expiry_date,2033-12-16,2033-12-16,1,1.0
id_card_0026_blur,blur,name,JOSEPH HILL,JOSEPH HILL,1,1.0
id_card_0026_blur,blur,dob,1969-09-30,1969-09-30,1,1.0
id_card_0026_blur,blur,id_number,DL-UM44431UH,DL-UM44431UH,1,1.0
id_card_0026_blur,blur,address,"37498 HOOPER VILLAGE, WEST JEREMY, HI 40119","37498 HOOPER VILLAGE, WESI JEREMY, HI 40119",0,0.9767
id_card_0026_blur,blur,issue_date,2025-01-28,2025-01-28,1,1.0
id_card_0026_blur,blur,expiry_date,2033-01-26,2033-01-26,1,1.0
id_card_0026_combined,combined,name,JOSEPH HILL,JOSEPH HILL,1,1.0
id_card_0026_combined,combined,dob,1969-09-30,1969-09-30,1,1.0
id_card_0026_combined,combined,id_number,DL-UM44431UH,DL-UM44431UH,1,1.0
id_card_0026_combined,combined,address,"37498 HOOPER VILLAGE, WEST JEREMY, HI 40119","37498 HOOPER VILLAGE, WEST JEREMY, HI 40119",1,1.0
id_card_0026_combined,combined,issue_date,2025-01-28,2025-01-28,1,1.0
id_card_0026_combined,combined,expiry_date,2033-01-26,2033-01-26,1,1.0
id_card_0026_glare,glare,name,JOSEPH HILL,JOSEPH HILL,1,1.0
id_card_0026_glare,glare,dob,1969-09-30,1969-09-30,1,1.0
id_card_0026_glare,glare,id_number,DL-UM44431UH,DL-UM44431UH,1,1.0
id_card_0026_glare,glare,address,"37498 HOOPER VILLAGE, WEST JEREMY, HI 40119","37498 HOOPER VILLAGE, WEST JEREMY, HI 40119",1,1.0
id_card_0026_glare,glare,issue_date,2025-01-28,2025-01-28,1,1.0
id_card_0026_glare,glare,expiry_date,2033-01-26,2033-01-26,1,1.0
id_card_0026_jpeg,jpeg,name,JOSEPH HILL,JOSEPH HILL,1,1.0
id_card_0026_jpeg,jpeg,dob,1969-09-30,1969-09-30,1,1.0
id_card_0026_jpeg,jpeg,id_number,DL-UM44431UH,DL-UM44431UH,1,1.0
id_card_0026_jpeg,jpeg,address,"37498 HOOPER VILLAGE, WEST JEREMY, HI 40119","37498 HOOPER VILLAGE, WEST JEREMY, HI 40119",1,1.0
id_card_0026_jpeg,jpeg,issue_date,2025-01-28,2025-01-28,1,1.0
id_card_0026_jpeg,jpeg,expiry_date,2033-01-26,2033-01-26,1,1.0
id_card_0026_rotation,rotation,name,JOSEPH HILL,JOSEPH HILL,1,1.0
id_card_0026_rotation,rotation,dob,1969-09-30,1969-09-30,1,1.0
id_card_0026_rotation,rotation,id_number,DL-UM44431UH,DL-UM44431UH,1,1.0
id_card_0026_rotation,rotation,address,"37498 HOOPER VILLAGE, WEST JEREMY, HI 40119","37498 HOOPER VILLAGE, WEST JEREMY, HI 40119",1,1.0
id_card_0026_rotation,rotation,issue_date,2025-01-28,2033-01-26,0,0.7
id_card_0026_rotation,rotation,expiry_date,2033-01-26,2033-01-26,1,1.0
id_card_0027_blur,blur,name,LISA GIBBS,LISA GIBBS,1,1.0
id_card_0027_blur,blur,dob,2007-01-27,2007-01-27,1,1.0
id_card_0027_blur,blur,id_number,DL-SE27109EC,DL-SE27109EC,1,1.0
id_card_0027_blur,blur,address,"04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648","04711 VASQUEZ PORTS APT. 229, CHRISIOPHERBURY, DE 73648",0,0.9818
id_card_0027_blur,blur,issue_date,2024-04-29,2024-04-29,1,1.0
id_card_0027_blur,blur,expiry_date,2032-04-27,2032-04-27,1,1.0
id_card_0027_combined,combined,name,LISA GIBBS,LISA GIBBS,1,1.0
id_card_0027_combined,combined,dob,2007-01-27,2007-01-27,1,1.0
id_card_0027_combined,combined,id_number,DL-SE27109EC,DL-SE27109EC,1,1.0
id_card_0027_combined,combined,address,"04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648","04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648",1,1.0
id_card_0027_combined,combined,issue_date,2024-04-29,2024-04-29,1,1.0
id_card_0027_combined,combined,expiry_date,2032-04-27,2032-04-27,1,1.0
id_card_0027_glare,glare,name,LISA GIBBS,LISA GIBBS,1,1.0
id_card_0027_glare,glare,dob,2007-01-27,2007-01-27,1,1.0
id_card_0027_glare,glare,id_number,DL-SE27109EC,DL-SE27109EC,1,1.0
id_card_0027_glare,glare,address,"04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648","04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648",1,1.0
id_card_0027_glare,glare,issue_date,2024-04-29,2024-04-29,1,1.0
id_card_0027_glare,glare,expiry_date,2032-04-27,2032-04-27,1,1.0
id_card_0027_jpeg,jpeg,name,LISA GIBBS,LISA GIBBS,1,1.0
id_card_0027_jpeg,jpeg,dob,2007-01-27,2007-01-27,1,1.0
id_card_0027_jpeg,jpeg,id_number,DL-SE27109EC,DL-SE27109EC,1,1.0
id_card_0027_jpeg,jpeg,address,"04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648","04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648",1,1.0
id_card_0027_jpeg,jpeg,issue_date,2024-04-29,2024-04-29,1,1.0
id_card_0027_jpeg,jpeg,expiry_date,2032-04-27,2032-04-27,1,1.0
id_card_0027_rotation,rotation,name,LISA GIBBS,LISA GIBBS,1,1.0
id_card_0027_rotation,rotation,dob,2007-01-27,2007-01-27,1,1.0
id_card_0027_rotation,rotation,id_number,DL-SE27109EC,DL-SE27109EC,1,1.0
id_card_0027_rotation,rotation,address,"04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648","04711 VASQUEZ PORTS APT. 229, CHRISTOPHERBURY, DE 73648",1,1.0
id_card_0027_rotation,rotation,issue_date,2024-04-29,2032-04-27,0,0.7
id_card_0027_rotation,rotation,expiry_date,2032-04-27,2032-04-27,1,1.0
id_card_0028_blur,blur,name,MICHAEL WARNER,MICHAEL WARNER,1,1.0
id_card_0028_blur,blur,dob,1963-08-27,1963-08-27,1,1.0
id_card_0028_blur,blur,id_number,DL-TK77496ND,DL-TK77496ND,1,1.0
id_card_0028_blur,blur,address,"34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779","34123 ANDREA ESIATE, SOUTH SHANNONFORT, LA 04779",0,0.9792
id_card_0028_blur,blur,issue_date,2024-03-04,2024-03-04,1,1.0
id_card_0028_blur,blur,expiry_date,2030-03-03,2030-03-03,1,1.0
id_card_0028_combined,combined,name,MICHAEL WARNER,MICHAEL WARNER,1,1.0
id_card_0028_combined,combined,dob,1963-08-27,1963-08-27,1,1.0
id_card_0028_combined,combined,id_number,DL-TK77496ND,DL-TK77496ND,1,1.0
id_card_0028_combined,combined,address,"34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779","34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779",1,1.0
id_card_0028_combined,combined,issue_date,2024-03-04,2024-03-04,1,1.0
id_card_0028_combined,combined,expiry_date,2030-03-03,2030-03-03,1,1.0
id_card_0028_glare,glare,name,MICHAEL WARNER,MICHAEL WARNER,1,1.0
id_card_0028_glare,glare,dob,1963-08-27,1963-08-27,1,1.0
id_card_0028_glare,glare,id_number,DL-TK77496ND,DL-TK77496ND,1,1.0
id_card_0028_glare,glare,address,"34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779","34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779",1,1.0
id_card_0028_glare,glare,issue_date,2024-03-04,2024-03-04,1,1.0
id_card_0028_glare,glare,expiry_date,2030-03-03,2030-03-03,1,1.0
id_card_0028_jpeg,jpeg,name,MICHAEL WARNER,MICHAEL WARNER,1,1.0
id_card_0028_jpeg,jpeg,dob,1963-08-27,1963-08-27,1,1.0
id_card_0028_jpeg,jpeg,id_number,DL-TK77496ND,DL-TK77496ND,1,1.0
id_card_0028_jpeg,jpeg,address,"34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779","34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779",1,1.0
id_card_0028_jpeg,jpeg,issue_date,2024-03-04,2024-03-04,1,1.0
id_card_0028_jpeg,jpeg,expiry_date,2030-03-03,2030-03-03,1,1.0
id_card_0028_rotation,rotation,name,MICHAEL WARNER,MICHAEL WARNER,1,1.0
id_card_0028_rotation,rotation,dob,1963-08-27,1963-08-27,1,1.0
id_card_0028_rotation,rotation,id_number,DL-TK77496ND,DL-TK77496ND,1,1.0
id_card_0028_rotation,rotation,address,"34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779","34123 ANDREA ESTATE, SOUTH SHANNONFORT, LA 04779",1,1.0
id_card_0028_rotation,rotation,issue_date,2024-03-04,2030-03-03,0,0.7
id_card_0028_rotation,rotation,expiry_date,2030-03-03,2030-03-03,1,1.0
id_card_0029_blur,blur,name,LINDSEY JOHNSON,LINDSEY JOHNSON,1,1.0
id_card_0029_blur,blur,dob,1976-11-23,1976-11-23,1,1.0
id_card_0029_blur,blur,id_number,DL-IO49361PJ,DL-IO49361PJ,1,1.0
id_card_0029_blur,blur,address,"10249 GONZALES MOUNTAIN SUITE 648, KIMTON, FM 57127","10249 GONZALES MOUNTAIN SUITE 648, KIMTON, FM 57127",1,1.0
id_card_0029_blur,blur,issue_date,2024-12-30,2024-12-30,1,1.0
id_card_0029_blur,blur,expiry_date,2030-12-29,2030-12-29,1,1.0
id_card_0029_combined,combined,name,LINDSEY JOHNSON,LINDSEY JOHNSON,1,1.0
id_card_0029_combined,combined,dob,1976-11-23,1976-11-23,1,1.0
id_card_0029_combined,combined,id_number,DL-IO49361PJ,DL-IO49361PJ,1,1.0
id_card_0029_combined,combined,address,"10249 GONZALES MOUNTAIN SUITE 648, KIMTON, FM 57127","10249 GONZALES MOUNTAIN SUITE 648, KIMTON, FM 57127",1,1.0
id_card_0029_combined,combined,issue_date,2024-12-30,2024-12-30,1,1.0
id_card_0029_combined,combined,expiry_date,2030-12-29,2030-12-29,1,1.0
id_card_0029_glare,glare,name,LINDSEY JOHNSON,LINDSEY JOHNSON,1,1.0
id_card_0029_glare,glare,dob,1976-11-23,1976-11-23,1,1.0
id_card_0029_glare,glare,id_number,DL-IO49361PJ,DL-IO49361PJ,1,1.0
id_card_0029_glare,glare,address,"10249 GONZALES MOUNTAIN SUITE 648, KIMTON, FM 57127","10249 GONZALES MOUNTAIN SUITE 648, KIMTON, FM 57127",1,1.0
id_card_0029_glare,glare,issue_date,2024-12-30,2024-12-30,1,1.0
id_card_0029_glare,glare,expiry_date,2030-12-29,2030-12-29,1,1.0
id_card_0029_jpeg,jpeg,name,LINDSEY JOHNSON,LINDSEY JOHNSON,1,1.0
id_card_0029_jpeg,jpeg,dob,1976-11-23,1976-11-23,1,1.0
id_card_0029_jpeg,jpeg,id_number,DL-IO49361PJ,DL-IO49361PJ,1,1.0
id_card_0029_jpeg,jpeg,address,"10249 GONZALES MOUNTAIN SUITE 648, KIMTON, FM 57127","10249 GONZALES MOUNTAIN SUITE 648, KIMTON, FM 57127",1,1.0
id_card_0029_jpeg,jpeg,issue_date,2024-12-30,2024-12-30,1,1.0
id_card_0029_jpeg,jpeg,expiry_date,2030-12-29,2030-12-29,1,1.0
